Epoch,Batch,Filename,Augmentation,True Labels,Predicted Labels,Probabilities
27,46,2352_62_box_5.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.6995,Ditch:0.0056,Crater:0.2984,Waves:0.0005"
27,46,574_176_box_7.ply,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.2689,Ditch:0.7433,Crater:0.0185,Waves:0.0001"
27,46,668_36_box_2.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0002,Crater:0.0000,Waves:1.0000"
27,46,2564_210_box_3.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9964,Ditch:0.0033,Crater:0.0005,Waves:0.0004"
27,46,1392_327_box_4.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0021,Ditch:0.1095,Crater:0.9755,Waves:0.0001"
27,46,2568_27_box_3.ply,combo,"0.0,1.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.3652,Crater:0.0001,Waves:0.9998"
27,46,1113_174_box_1.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.2880,Ditch:0.8351,Crater:0.0041,Waves:0.0002"
27,46,1296_176_box_0.ply,none,"0.0,0.0,1.0,0.0","0,1,0,0","Good_layer:0.0374,Ditch:0.8502,Crater:0.3365,Waves:0.0000"
27,46,320_27_box_6.ply,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0002,Crater:0.0009,Waves:0.9998"
27,46,104_201_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9901,Ditch:0.0051,Crater:0.0004,Waves:0.0002"
27,46,2079_170_box_3.ply,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0016,Ditch:0.9953,Crater:0.0023,Waves:0.0002"
27,46,1986_24_box_1.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0034,Ditch:0.9929,Crater:0.0003,Waves:0.0036"
27,46,972_278_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9900,Ditch:0.0001,Crater:0.0001,Waves:0.0032"
27,46,1743_151_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9717,Ditch:0.0062,Crater:0.0034,Waves:0.0019"
27,46,540_33_box_2.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0000,Crater:0.0000,Waves:1.0000"
27,46,1939_101_box_0.ply,none,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0000,Ditch:0.9858,Crater:0.6861,Waves:0.0000"
27,46,1511_325_box_4.ply,rotate180,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0001,Ditch:0.7476,Crater:0.9629,Waves:0.0001"
27,46,1280_124_box_2.ply,none,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0009,Ditch:0.9438,Crater:0.6191,Waves:0.0002"
27,46,2144_290_box_4.ply,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0000,Ditch:0.0000,Crater:0.9989,Waves:0.0105"
27,46,1511_325_box_4.ply,none,"0.0,1.0,1.0,0.0","0,0,1,0","Good_layer:0.0009,Ditch:0.2114,Crater:0.9843,Waves:0.0001"
27,46,2253_224_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9421,Ditch:0.0402,Crater:0.0004,Waves:0.0004"
27,46,2309_315_box_2.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0035,Ditch:0.0002,Crater:0.9917,Waves:0.0028"
27,46,229_33_box_0.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0001,Crater:0.0001,Waves:1.0000"
27,46,2294_326_box_0.ply,combo,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0002,Ditch:0.9712,Crater:0.8525,Waves:0.0000"
27,46,2593_168_box_6.ply,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0335,Ditch:0.0019,Crater:0.9122,Waves:0.1604"
27,46,591_188_box_1.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7493,Ditch:0.2529,Crater:0.0131,Waves:0.0003"
27,46,2295_307_box_7.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0004,Ditch:0.0001,Crater:0.9990,Waves:0.0109"
27,46,56_242_box_6.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9915,Ditch:0.0000,Crater:0.0000,Waves:0.0039"
27,46,866_136_box_6.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.2735,Ditch:0.7023,Crater:0.0101,Waves:0.0001"
27,47,43_157_box_0.ply,none,"1.0,0.0,0.0,0.0","0,0,0,0","Good_layer:0.4243,Ditch:0.0026,Crater:0.4819,Waves:0.0649"
27,47,13_335_box_5.ply,rotate180,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.0217,Ditch:0.6140,Crater:0.6718,Waves:0.0030"
27,47,579_49_box_4.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0000,Crater:0.0006,Waves:0.9999"
27,47,808_136_box_5.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7627,Ditch:0.0872,Crater:0.0733,Waves:0.0038"
27,47,974_249_box_5.ply,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0275,Ditch:0.9677,Crater:0.0016,Waves:0.0005"
27,47,1080_81_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0186,Ditch:0.0408,Crater:0.9367,Waves:0.0007"
27,47,860_129_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0023,Ditch:0.0055,Crater:0.9958,Waves:0.0004"
27,47,2183_48_box_1.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0068,Ditch:0.0001,Crater:0.0001,Waves:0.9982"
27,47,2136_257_box_4.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9858,Ditch:0.0093,Crater:0.0012,Waves:0.0013"
27,47,264_49_box_1.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0156,Ditch:0.0003,Crater:0.0008,Waves:0.9937"
27,47,1765_46_box_6.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0000,Crater:0.0000,Waves:1.0000"
27,47,1041_271_box_5.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9931,Ditch:0.0009,Crater:0.0001,Waves:0.0006"
27,47,1229_209_box_1.ply,none,"0.0,1.0,0.0,0.0","1,0,0,0","Good_layer:0.9878,Ditch:0.0181,Crater:0.0003,Waves:0.0000"
27,47,1354_314_box_5.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0003,Ditch:0.0002,Crater:0.9993,Waves:0.0004"
27,47,891_104_box_1.ply,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0001,Ditch:0.9952,Crater:0.2358,Waves:0.0001"
27,47,218_201_box_3.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9650,Ditch:0.0452,Crater:0.0024,Waves:0.0005"
27,47,2129_249_box_4.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0006,Ditch:0.9975,Crater:0.0017,Waves:0.0001"
27,47,1386_240_box_1.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9916,Ditch:0.0011,Crater:0.0020,Waves:0.0001"
27,47,81_92_box_4.ply,flip_x,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0001,Ditch:0.9909,Crater:0.7135,Waves:0.0000"
27,47,2195_18_box_1.ply,rotate180,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0003,Ditch:0.7830,Crater:0.9637,Waves:0.0000"
27,47,1589_248_box_3.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9982,Ditch:0.0006,Crater:0.0001,Waves:0.0000"
27,47,1527_129_box_0.ply,flip_x,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.0020,Ditch:0.9391,Crater:0.5825,Waves:0.0001"
27,47,1804_09_box_2.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0014,Ditch:0.9955,Crater:0.0002,Waves:0.0000"
27,47,1555_59_box_7.ply,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1320,Ditch:0.0257,Crater:0.8131,Waves:0.0017"
27,47,654_226_box_7.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0718,Ditch:0.9732,Crater:0.0002,Waves:0.0000"
27,47,2110_322_box_6.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0000,Ditch:0.0000,Crater:0.9999,Waves:0.0001"
27,47,2568_27_box_3.ply,rotate180,"0.0,1.0,0.0,1.0","0,1,0,1","Good_layer:0.0001,Ditch:0.7942,Crater:0.0004,Waves:0.9966"
27,47,1305_38_box_6.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0000,Crater:0.0000,Waves:1.0000"
27,47,1517_73_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,0,0","Good_layer:0.4209,Ditch:0.1321,Crater:0.1175,Waves:0.0403"
27,47,2523_38_box_4.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0043,Ditch:0.0005,Crater:0.0022,Waves:0.9955"
27,47,2156_39_box_6.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0054,Crater:0.0001,Waves:0.9998"
27,47,2176_162_box_3.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0134,Ditch:0.9419,Crater:0.0661,Waves:0.0003"
27,48,675_311_box_1.ply,combo,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0001,Ditch:0.0475,Crater:0.9983,Waves:0.0000"
27,48,229_33_box_0.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0029,Crater:0.0000,Waves:0.9999"
27,48,891_104_box_1.ply,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0042,Ditch:0.9862,Crater:0.0330,Waves:0.0001"
27,48,155_297_box_4.ply,rotate180,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0030,Ditch:0.0013,Crater:0.9943,Waves:0.0404"
27,48,2542_269_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9959,Ditch:0.0018,Crater:0.0000,Waves:0.0000"
27,48,1605_33_box_3.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0000,Ditch:0.9997,Crater:0.0001,Waves:0.0369"
27,48,2014_101_box_2.ply,rotate180,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0007,Ditch:0.9656,Crater:0.5022,Waves:0.0000"
27,48,229_33_box_0.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0004,Ditch:0.0006,Crater:0.0000,Waves:0.9999"
27,48,1399_27_box_2.ply,jitter,"0.0,1.0,0.0,1.0","0,1,0,1","Good_layer:0.0000,Ditch:0.9809,Crater:0.0000,Waves:0.9852"
27,48,2591_48_box_0.ply,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0000,Crater:0.0000,Waves:1.0000"
27,48,1677_49_box_5.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0001,Ditch:0.0005,Crater:0.0000,Waves:0.9998"
27,48,888_128_box_0.ply,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0006,Ditch:0.9770,Crater:0.1215,Waves:0.0003"
27,48,2419_69_box_3.ply,combo,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.0069,Ditch:0.8826,Crater:0.5496,Waves:0.0005"
27,48,2394_33_box_7.ply,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0363,Ditch:0.0001,Crater:0.0001,Waves:0.9894"
27,48,714_78_box_4.ply,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.1167,Ditch:0.0031,Crater:0.8514,Waves:0.0102"
27,48,612_296_box_6.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0007,Ditch:0.0009,Crater:0.9964,Waves:0.0099"
27,48,1288_286_box_5.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0020,Ditch:0.0022,Crater:0.9904,Waves:0.0066"
27,48,2294_326_box_0.ply,flip_x,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0048,Ditch:0.8790,Crater:0.7550,Waves:0.0004"
27,48,1343_269_box_0.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9989,Ditch:0.0005,Crater:0.0000,Waves:0.0001"
27,48,1992_120_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1190,Ditch:0.0012,Crater:0.9005,Waves:0.0014"
27,48,1574_78_box_6.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9492,Ditch:0.0080,Crater:0.0048,Waves:0.0046"
27,48,943_09_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9980,Ditch:0.0005,Crater:0.0000,Waves:0.0000"
27,48,1558_106_box_6.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0601,Ditch:0.0042,Crater:0.9227,Waves:0.0013"
27,48,953_310_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0002,Ditch:0.0115,Crater:0.9976,Waves:0.0005"
27,48,826_168_box_2.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1189,Ditch:0.0405,Crater:0.8195,Waves:0.0025"
27,48,472_305_box_4.ply,combo,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0028,Ditch:0.0371,Crater:0.9808,Waves:0.0014"
27,48,581_279_box_4.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9805,Ditch:0.0039,Crater:0.0003,Waves:0.0018"
27,48,2301_138_box_7.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0361,Ditch:0.9460,Crater:0.0259,Waves:0.0001"
27,48,2177_340_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9498,Ditch:0.0032,Crater:0.0377,Waves:0.0011"
27,48,791_232_box_1.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9936,Ditch:0.0186,Crater:0.0002,Waves:0.0000"
27,48,1157_07_box_5.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0181,Ditch:0.9719,Crater:0.0004,Waves:0.0015"
27,48,960_326_box_5.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0037,Ditch:0.3103,Crater:0.9616,Waves:0.0005"
27,49,1240_164_box_6.ply,flip_x,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0001,Ditch:0.7170,Crater:0.9538,Waves:0.0002"
27,49,1974_76_box_2.ply,combo,"0.0,0.0,1.0,0.0","1,0,0,0","Good_layer:0.6927,Ditch:0.0223,Crater:0.1407,Waves:0.0558"
27,49,1095_222_box_6.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0916,Ditch:0.8877,Crater:0.0081,Waves:0.0068"
27,49,1901_42_box_1.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0000,Crater:0.0008,Waves:1.0000"
27,49,348_98_box_1.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0013,Ditch:0.9727,Crater:0.2769,Waves:0.0000"
27,49,381_290_box_3.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0005,Ditch:0.0006,Crater:0.9976,Waves:0.0035"
27,49,223_270_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9984,Ditch:0.0023,Crater:0.0000,Waves:0.0000"
27,49,258_118_box_2.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0006,Ditch:0.0471,Crater:0.9930,Waves:0.0000"
27,49,532_36_box_1.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0002,Crater:0.0003,Waves:0.9999"
27,49,2146_275_box_6.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9992,Ditch:0.0008,Crater:0.0000,Waves:0.0000"
27,49,264_49_box_1.ply,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0037,Ditch:0.0002,Crater:0.0000,Waves:0.9968"
27,49,1473_270_box_6.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9989,Ditch:0.0001,Crater:0.0001,Waves:0.0001"
27,49,2394_33_box_7.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0024,Ditch:0.0031,Crater:0.0041,Waves:0.9948"
27,49,570_187_box_1.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0004,Ditch:0.9974,Crater:0.0018,Waves:0.0000"
27,49,1580_175_box_7.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0031,Ditch:0.9929,Crater:0.0169,Waves:0.0000"
27,49,407_199_box_7.ply,none,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0017,Ditch:0.8305,Crater:0.8887,Waves:0.0000"
27,49,451_53_box_4.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1106,Ditch:0.0026,Crater:0.9331,Waves:0.0004"
27,49,39_323_box_2.ply,jitter,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0006,Ditch:0.0507,Crater:0.9929,Waves:0.0000"
27,49,2615_70_box_1.ply,none,"0.0,0.0,1.0,0.0","1,0,0,0","Good_layer:0.7670,Ditch:0.0093,Crater:0.1844,Waves:0.0006"
27,49,579_49_box_4.ply,jitter,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0003,Ditch:0.0000,Crater:0.0001,Waves:0.9999"
27,49,2405_334_box_3.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0036,Ditch:0.0187,Crater:0.9833,Waves:0.0009"
27,49,1330_174_box_5.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0066,Ditch:0.9439,Crater:0.2150,Waves:0.0000"
27,49,1399_27_box_2.ply,combo,"0.0,1.0,0.0,1.0","0,0,0,1","Good_layer:0.0010,Ditch:0.0507,Crater:0.0049,Waves:0.9940"
27,49,645_163_box_1.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0062,Ditch:0.9914,Crater:0.0012,Waves:0.0000"
27,49,1565_268_box_3.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9991,Ditch:0.0002,Crater:0.0000,Waves:0.0000"
27,49,2058_321_box_0.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0001,Ditch:0.0028,Crater:0.9996,Waves:0.0001"
27,49,1399_27_box_2.ply,rotate180,"0.0,1.0,0.0,1.0","0,1,0,1","Good_layer:0.0011,Ditch:0.9332,Crater:0.0000,Waves:0.9284"
27,49,1032_41_box_6.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0001,Ditch:0.0001,Crater:0.0001,Waves:0.9999"
27,49,1901_42_box_1.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0002,Ditch:0.0001,Crater:0.0000,Waves:0.9999"
27,49,1090_142_box_1.ply,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0411,Ditch:0.9680,Crater:0.0181,Waves:0.0011"
27,49,154_170_box_6.ply,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0092,Ditch:0.9714,Crater:0.0297,Waves:0.0018"
27,49,1402_62_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7770,Ditch:0.0023,Crater:0.2816,Waves:0.0009"
27,50,1225_35_box_3.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0008,Ditch:0.0119,Crater:0.0004,Waves:0.9983"
27,50,1658_39_box_5.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0067,Ditch:0.0000,Crater:0.0001,Waves:0.9944"
27,50,1662_297_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0787,Ditch:0.0024,Crater:0.9072,Waves:0.0012"
27,50,997_83_box_6.ply,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.3383,Ditch:0.0140,Crater:0.5205,Waves:0.0113"
27,50,396_235_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9827,Ditch:0.0138,Crater:0.0011,Waves:0.0001"
27,50,1816_240_box_6.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9959,Ditch:0.0017,Crater:0.0002,Waves:0.0006"
27,50,617_41_box_2.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0008,Ditch:0.0014,Crater:0.0021,Waves:0.9987"
27,50,1483_12_box_6.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9935,Ditch:0.0013,Crater:0.0005,Waves:0.0002"
27,50,248_296_box_3.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0003,Ditch:0.0004,Crater:0.9994,Waves:0.0004"
27,50,197_315_box_3.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0046,Ditch:0.0070,Crater:0.9891,Waves:0.0001"
27,50,2568_27_box_3.ply,flip_x,"0.0,1.0,0.0,1.0","0,1,0,1","Good_layer:0.0002,Ditch:0.9876,Crater:0.0005,Waves:0.8369"
27,50,2523_38_box_4.ply,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0179,Ditch:0.0002,Crater:0.0127,Waves:0.9884"
27,50,1735_311_box_4.ply,jitter,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0014,Ditch:0.0182,Crater:0.9942,Waves:0.0001"
27,50,77_311_box_2.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0003,Ditch:0.0015,Crater:0.9988,Waves:0.0001"
27,50,1523_11_box_3.ply,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0000,Ditch:0.9999,Crater:0.0000,Waves:0.0000"
27,50,2034_36_box_5.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0003,Ditch:0.0015,Crater:0.0002,Waves:0.9996"
27,50,903_17_box_0.ply,none,"0.0,1.0,1.0,0.0","0,0,1,0","Good_layer:0.0294,Ditch:0.4205,Crater:0.8268,Waves:0.0002"
27,50,384_229_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9994,Ditch:0.0007,Crater:0.0000,Waves:0.0000"
27,50,2460_40_box_2.ply,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0138,Ditch:0.0270,Crater:0.0020,Waves:0.9909"
27,50,560_171_box_7.ply,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0032,Ditch:0.9667,Crater:0.1761,Waves:0.0000"
27,50,2415_46_box_0.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0024,Ditch:0.0002,Crater:0.0292,Waves:0.9849"
27,50,1643_240_box_0.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9766,Ditch:0.0236,Crater:0.0009,Waves:0.0002"
27,50,35_111_box_2.ply,combo,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0001,Ditch:0.9457,Crater:0.9399,Waves:0.0000"
27,50,1519_36_box_6.ply,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0011,Ditch:0.0124,Crater:0.0003,Waves:0.9988"
27,50,229_33_box_0.ply,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0038,Ditch:0.0050,Crater:0.0010,Waves:0.9977"
27,50,2014_101_box_2.ply,none,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0039,Ditch:0.8863,Crater:0.6408,Waves:0.0014"
27,50,1356_40_box_5.ply,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0000,Ditch:0.0003,Crater:0.0002,Waves:1.0000"
27,50,775_162_box_6.ply,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0018,Ditch:0.9901,Crater:0.0008,Waves:0.0000"
27,50,2585_11_box_1.ply,jitter,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0015,Ditch:0.9972,Crater:0.0009,Waves:0.0000"
27,50,2231_248_box_0.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9989,Ditch:0.0009,Crater:0.0000,Waves:0.0000"
27,50,1073_99_box_1.ply,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0087,Ditch:0.0135,Crater:0.9824,Waves:0.0000"
27,50,2523_38_box_4.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0084,Ditch:0.0056,Crater:0.0209,Waves:0.9748"
27,51,2071_06_box_0.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9357,Ditch:0.0920,Crater:0.0025,Waves:0.0002"
27,51,1281_35_box_4.ply,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0099,Ditch:0.0364,Crater:0.0074,Waves:0.9680"
27,51,98_134_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.6379,Ditch:0.2741,Crater:0.0805,Waves:0.0003"
27,51,1225_35_box_3.ply,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0028,Ditch:0.0002,Crater:0.0002,Waves:0.9992"
27,51,2371_273_box_7.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9952,Ditch:0.0045,Crater:0.0001,Waves:0.0001"
27,51,116_16_box_1.ply,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0056,Ditch:0.9892,Crater:0.0017,Waves:0.0002"
27,51,1018_242_box_4.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9963,Ditch:0.0022,Crater:0.0000,Waves:0.0001"
27,51,2350_271_box_0.ply,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9907,Ditch:0.0031,Crater:0.0008,Waves:0.0007"
27,51,1817_42_box_4.ply,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0002,Ditch:0.0004,Crater:0.0002,Waves:0.9997"
